code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date
sh.603162,海通发展,G55水上运输业,G55水上运输业,PB,PB低估,7.91,78.7,78.7,38.3,0.0,33.0,56.1,26.1,41.1,"PB=1.73, 低估均值=2.05, 比值=0.85, 分位=1%",-0.1072234762979683,-0.1062146892655366,,,,,,,,1.732342,2.0474036666666664,0.8461164880203563,0.009861932938856,低估价值,价值线内/历史低位,56.1,低估价值,,7.91,19.26,1.4348925410872315,1.4438983063461168,7.88085165,19.26,2025-05-06,2026-05-18
sh.600162,香江控股,K70房地产业,K70房地产业,PB,PB低估,1.66,81.9,81.9,30.0,2.4,30.8,55.9,23.1,39.5,"PB=0.92, 低估均值=1.26, 比值=0.73, 分位=16%",-0.0459770114942529,-0.0777777777777778,,,,,,,,0.924718,1.2649415454545456,0.7310361520837793,0.1559183673469387,低估价值,价值线内/历史低位,55.9,低估价值,,1.66,1.82,0.09638554216867479,0.1028726390314576,1.65023588,1.82,2025-05-06,2026-05-18
sh.600638,新黄浦,K70房地产业,K70房地产业,PB,PB低估,5.29,75.0,63.4,32.9,38.2,26.6,55.9,35.9,45.9,"PB=0.78, 低估均值=0.81, 比值=0.97, 分位=13%",0.0454545454545456,0.0665322580645162,,,,,,,,0.778728,0.806392,0.9656941041081756,0.126938775510204,低估价值,价值线内/历史低位,55.9,低估价值,,5.29,6.12,0.15689981096408312,0.16487806080251977,5.25376879,6.12,2025-05-06,2026-05-18
sh.601918,新集能源,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,6.75,75.0,67.2,26.8,30.1,49.6,55.9,33.8,44.8,"PB=1.08, 低估均值=1.24, 比值=0.88, 分位=19%",-0.0245664739884392,-0.0411931818181817,,,,,,,,1.083942,1.2381322000000003,0.8754654793728809,0.1906122448979592,低估价值,价值线内/历史低位,55.9,低估价值,,6.75,9.26,0.3718518518518519,0.4157514735434884,6.540696,9.26,2025-05-06,2026-05-18
sh.600098,广州发展,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.5,75.0,68.4,15.9,60.8,44.7,55.8,38.9,47.3,"PB=0.85, 低估均值=0.95, 比值=0.89, 分位=15%",0.0046367851622874,0.0517799352750809,,,,,,,,0.852328,0.9534085454545456,0.8939798201553201,0.1465306122448979,低估价值,价值线内/历史低位,55.8,低估价值,,6.5,7.46,0.1476923076923078,0.21461131827253288,6.1418825,7.46,2025-05-06,2026-05-18
sh.600351,亚宝药业,C27医药制造业,医药医疗,PE,PE低估,6.14,75.3,75.3,29.8,33.1,36.1,55.8,34.2,45.0,"PE=18.08, 低估均值=22.03, 比值=0.82, 分位=14%",-0.0191693290734824,0.0148760330578512,,,,,,,,18.082121,22.0306593,0.8207707610457214,0.137738483015356,低估价值,价值线内/历史低位,55.8,低估价值,,6.14,6.46,0.05211726384364823,0.13758886567745843,5.67867724,6.46,2025-05-06,2026-05-18
sh.600740,山西焦化,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,3.53,95.9,95.9,0.0,1.8,28.6,55.8,9.7,32.7,"PB=0.59, 低估均值=0.91, 比值=0.65, 分位=1%",-0.0710526315789473,-0.0710526315789473,,,,,,,,0.592226,0.9141448888888888,0.6478469739297344,0.0106122448979591,低估价值,价值线内/历史低位,55.8,低估价值,,3.53,3.91,0.10764872521246471,0.11371849098835107,3.5107615,3.91,2025-05-06,2026-05-18
sh.603098,森特股份,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,10.05,75.0,74.1,31.7,35.9,30.5,55.8,35.2,45.5,"PB=1.94, 低估均值=2.29, 比值=0.85, 分位=12%",-0.0382775119617223,0.0864864864864864,,,,,,,,1.942285,2.28804625,0.848883627243112,0.1185440236104279,低估价值,价值线内/历史低位,55.8,低估价值,,10.05,13.28,0.32139303482587045,0.32769160379427054,10.0023228,13.28,2025-05-06,2026-05-18
sh.600149,廊坊发展,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,4.69,86.6,86.6,2.9,40.5,33.6,55.7,24.8,40.3,"PB=7.45, 低估均值=9.88, 比值=0.75, 分位=2%",0.1009389671361504,0.0707762557077626,,,,,,,,7.454317,9.876588599999998,0.7547461276254841,0.0179591836734693,低估价值,价值线内/历史低位,55.7,低估价值,,4.69,6.48,0.38166311300639655,0.38166311300639655,4.69,6.48,2025-05-06,2026-05-18
sh.603020,爱普股份,C14食品制造业,消费,PE,PE低估,8.23,75.0,70.3,35.7,25.9,28.9,55.7,33.2,44.4,"PE=20.06, 低估均值=22.37, 比值=0.90, 分位=11%",-0.0700564971751411,0.011056511056511,,,,,,,,20.064392,22.373508363636365,0.8967923882966264,0.1130612244897959,低估价值,价值线内/历史低位,55.7,低估价值,,8.23,10.48,0.27339003645200477,0.2986050507218716,8.07019809,10.48,2025-05-06,2026-05-18
sh.600339,中油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,3.1,93.8,93.8,15.0,0.3,41.6,55.6,17.8,36.7,"价值线=5.23, 现价/价值=0.59, 扣非EPS=0.06, akshare东方财富扣非净利润同比=-25.2%, 市值=173.0亿",-0.0801186943620178,-0.0935672514619883,172.99171216744577,5.2262716668345535,0.5931570721193694,0.0599,0.0599,1.0,年报扣非EPS,,,,,低估价值,深度低估,55.6,低估价值,,3.1,4.21,0.3580645161290321,0.37390286839590026,3.0642632,4.21,2025-05-06,2026-05-18
sh.601878,浙商证券,J67资本市场服务,金融,PB,PB低估,10.69,78.0,78.0,13.6,27.3,65.5,55.6,29.4,42.5,"PB=1.37, 低估均值=1.61, 比值=0.85, 分位=0%",-0.0647419072615923,-0.0663755458515283,,,,,,,,1.371656,1.607124125,0.8534847922838568,0.0036687631027253,低估价值,价值线内/历史低位,55.6,低估价值,,10.69,9.56,-0.10570626753975665,-0.09236770330756461,10.53289976,9.56,2025-05-06,2026-05-18
sh.600621,华鑫股份,J67资本市场服务,金融,PB,PB低估,13.57,75.0,61.5,25.6,29.2,49.2,55.5,32.9,44.2,"PB=1.68, 低估均值=1.78, 比值=0.95, 分位=18%",-0.0450387051372273,-0.0436927413671599,,,,,,,,1.682666,1.7750653636363638,0.9479459373557512,0.1804081632653061,低估价值,价值线内/历史低位,55.5,低估价值,,13.57,13.9,0.02431834929992638,0.032080627700864506,13.46794003,13.9,2025-05-06,2026-05-18
sh.600373,中文传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,10.73,85.0,65.1,25.0,2.2,52.1,55.4,24.1,39.8,"价值线=13.51, 现价/价值=0.79, 扣非EPS=0.50, akshare东方财富扣非净利润同比=-88.3%, 市值=147.3亿",-0.0289592760180995,-0.0960404380791911,147.297937521984,13.5053732151169,0.7944985917153066,0.5,0.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,55.4,低估价值,,10.73,8.04,-0.25069897483690595,-0.22215437389575865,10.33624119,8.04,2025-05-06,2026-05-18
sh.601016,节能风电,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,2.92,85.1,85.1,2.3,31.4,49.2,55.4,23.7,39.6,"PB=1.07, 低估均值=1.39, 比值=0.77, 分位=1%",-0.0135135135135134,-0.0234113712374582,,,,,,,,1.070013,1.386042888888889,0.7719912627362983,0.0114285714285714,低估价值,价值线内/历史低位,55.4,低估价值,,2.92,4.99,0.7089041095890412,0.7720915790222371,2.81588156,4.99,2025-05-06,2026-05-18
sh.603227,雪峰科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.86,75.0,56.7,8.2,68.5,53.0,55.4,39.4,47.4,"PB=2.12, 低估均值=2.17, 比值=0.98, 分位=22%",0.1004464285714283,0.1307339449541282,,,,,,,,2.123797,2.1741634,0.9768341238749582,0.2170862567065621,低估价值,价值线内/历史低位,55.4,低估价值,,9.86,8.91,-0.0963488843813387,-0.0755515680067873,9.63817958,8.91,2025-05-06,2026-05-18
sh.600784,鲁银投资,C14食品制造业,消费,PE,PE低估,5.93,75.0,62.0,22.9,52.2,30.9,55.3,37.0,46.1,"PE=13.33, 低估均值=14.07, 比值=0.95, 分位=17%",-0.0450885668276973,0.0171526586620924,,,,,,,,13.334461,14.0696618,0.9477456664949828,0.1741472172351885,低估价值,价值线内/历史低位,55.3,低估价值,,5.93,7.93,0.3372681281618888,0.35198584608234085,5.86544602,7.93,2025-05-06,2026-05-18
sh.601886,江河集团,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,5.49,85.5,85.5,7.6,27.1,36.9,55.3,22.7,39.0,"PB=0.83, 低估均值=1.08, 比值=0.77, 分位=5%",-0.1130856219709208,0.0417457305502848,,,,,,,,0.828477,1.0799244545454545,0.767161995927493,0.0493877551020408,低估价值,价值线内/历史低位,55.3,低估价值,,5.49,9.13,0.663023679417122,0.7603573584823271,5.18644692,9.13,2025-05-06,2026-05-18
sh.600461,洪城环境,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,9.47,75.0,64.4,22.8,32.5,49.9,55.2,32.9,44.0,"PB=1.26, 低估均值=1.33, 比值=0.95, 分位=13%",0.0021164021164021,-0.0135416666666665,,,,,,,,1.260725,1.3285629090909092,0.9489388807810928,0.1346938775510204,低估价值,价值线内/历史低位,55.2,低估价值,,9.47,10.3,0.0876451953537487,0.1415587311064439,9.02275084,10.3,2025-05-06,2026-05-18
sh.600970,中材国际,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.32,75.0,74.6,23.4,32.1,48.5,55.2,32.8,44.0,"PB=1.13, 低估均值=1.31, 比值=0.86, 分位=9%",-0.0291666666666665,0.0032292787944026,,,,,,,,1.13015,1.3114057272727273,0.8617851641919569,0.0930612244897959,低估价值,价值线内/历史低位,55.2,低估价值,,9.32,8.63,-0.0740343347639485,-0.026576022147739242,8.86561272,8.63,2025-05-06,2026-05-18
sh.600319,亚星化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.45,86.2,86.2,0.0,57.1,19.6,55.1,27.2,41.1,"PB=4.22, 低估均值=22.80, 比值=0.19, 分位=27%",0.0018382352941175,0.0792079207920792,,,,,,,,4.219272,22.801864,0.1850406615880175,0.2674731182795699,低估价值,价值线内/历史低位,55.1,低估价值,,5.45,8.21,0.5064220183486239,0.5064220183486239,5.45,8.21,2025-05-06,2026-05-18
sh.601199,江南水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.34,76.0,76.0,28.6,34.3,27.6,55.1,32.8,44.0,"PB=1.12, 低估均值=1.27, 比值=0.88, 分位=3%",0.0,0.0249520153550864,,,,,,,,1.115925,1.271833777777778,0.8774141868993361,0.0253061224489795,低估价值,价值线内/历史低位,55.1,低估价值,,5.34,5.94,0.1123595505617978,0.1419708548274743,5.2015338,5.94,2025-05-06,2026-05-18
sh.601528,瑞丰银行,J66货币金融服务,金融,PE,PE低估,5.17,75.0,67.6,27.9,29.2,39.5,55.1,32.5,43.8,"PE=5.21, 低估均值=5.40, 比值=0.96, 分位=6%",-0.0354477611940299,-0.0496323529411765,,,,,,,,5.206721,5.40020525,0.9641709451691676,0.0631691648822269,低估价值,价值线内/历史低位,55.1,低估价值,,5.17,4.86,-0.05996131528046411,0.017991374198809584,4.77410725,4.86,2025-05-06,2026-05-18
sh.603223,恒通股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,8.76,75.0,71.2,33.0,30.1,26.5,55.1,33.1,44.1,"PB=1.63, 低估均值=1.77, 比值=0.92, 分位=6%",-0.0146231721034871,-0.0488599348534203,,,,,,,,1.630898,1.7666454285714284,0.9231609091580996,0.0631270903010033,低估价值,价值线内/历史低位,55.1,低估价值,,8.76,9.63,0.09931506849315075,0.10384857458898789,8.72402268,9.63,2025-05-06,2026-05-18
sh.600516,方大炭素,C30非金属矿物制品业,资源金属,PB,PB低估,4.73,91.1,91.1,0.0,7.8,40.4,54.9,13.3,34.1,"PB=1.18, 低估均值=1.74, 比值=0.68, 分位=8%",-0.0596421471172962,0.0395604395604396,,,,,,,,1.177608,1.7370499090909093,0.6779356159180855,0.0832653061224489,低估价值,价值线内/历史低位,54.9,低估价值,,4.73,5.41,0.14376321353065524,0.14869340562760924,4.70969884,5.41,2025-05-06,2026-05-18
sh.601901,方正证券,J67资本市场服务,金融,PB,PB低估,7.59,75.0,63.0,17.5,30.5,59.7,54.7,31.3,43.0,"PB=1.28, 低估均值=1.31, 比值=0.98, 分位=11%",-0.0306513409961686,-0.028169014084507,,,,,,,,1.282724,1.3068316363636363,0.9815526073192428,0.1110204081632653,低估价值,价值线内/历史低位,54.7,低估价值,,7.59,6.96,-0.08300395256916993,-0.06837085356613326,7.47078387,6.96,2025-05-06,2026-05-18
sh.600284,浦东建设,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,6.38,77.2,77.2,11.1,53.3,40.8,54.6,33.6,44.1,"PB=0.79, 低估均值=0.94, 比值=0.84, 分位=9%",-0.0672514619883041,0.0562913907284767,,,,,,,,0.787039,0.9396048181818184,0.8376276757743317,0.0853061224489795,低估价值,价值线内/历史低位,54.6,低估价值,,6.38,7.53,0.18025078369905967,0.21053224787977198,6.2204043,7.53,2025-05-06,2026-05-18
sh.601696,中银证券,J67资本市场服务,金融,PB,PB低估,9.99,75.0,73.9,22.0,28.6,48.5,54.5,30.9,42.7,"PB=1.52, 低估均值=1.70, 比值=0.89, 分位=6%",-0.0530805687203791,-0.0485714285714286,,,,,,,,1.519946,1.7036275,0.8921821231460517,0.0620031796502384,低估价值,价值线内/历史低位,54.5,低估价值,,9.99,11.94,0.19519519519519513,0.19829278203676015,9.96417585,11.94,2025-05-06,2026-05-18
sh.603132,金徽股份,B09有色金属矿采选业,资源金属,PB,PB低估,11.46,75.0,60.6,32.8,32.1,18.1,54.5,32.5,43.5,"PB=3.38, 低估均值=3.22, 比值=1.05, 分位=5%",-0.0393964794635371,0.0114739629302735,,,,,,,,3.383215,3.21857125,1.051154297112422,0.0541935483870967,低估价值,价值线内/历史低位,54.5,低估价值,,11.46,19.17,0.6727748691099478,0.7495064735326147,10.95737586,19.17,2025-05-06,2026-05-18
sh.600017,日照港,G55水上运输业,G55水上运输业,PB,PB低估,3.04,75.0,58.0,15.5,33.4,59.6,54.4,31.3,42.9,"PB=0.67, 低估均值=0.74, 比值=0.91, 分位=29%",-0.0097719869706839,0.0133333333333334,,,,,,,,0.671248,0.7391688000000001,0.908111922472918,0.2897959183673469,低估价值,价值线内/历史低位,54.4,低估价值,,3.04,2.82,-0.07236842105263164,-0.03660328126636403,2.92714304,2.82,2025-05-06,2026-05-18
sh.600085,同仁堂,C27医药制造业,医药医疗,PE,PE低估,36.58,75.0,66.4,16.2,31.9,59.0,54.4,31.1,42.7,"PE=32.73, 低估均值=34.60, 比值=0.95, 分位=11%",-0.006248302091823,-0.0193029490616621,,,,,,,,32.734069,34.59839681818182,0.946115196378056,0.106938775510204,低估价值,价值线内/历史低位,54.4,低估价值,,36.58,26.3,-0.2810278840896664,-0.27106701484755835,36.0801343,26.3,2025-05-06,2026-05-18
sh.600456,宝钛股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,29.79,75.0,59.8,15.0,25.8,66.8,54.3,29.6,41.9,"PB=2.02, 低估均值=2.09, 比值=0.97, 分位=18%",-0.0805555555555554,0.0160300136425648,,,,,,,,2.022078,2.0916993636363634,0.9667154062162506,0.1816326530612245,低估价值,价值线内/历史低位,54.3,低估价值,,29.79,34.15,0.14635783820073844,0.16045739555675298,29.4280515,34.15,2025-05-06,2026-05-18
sh.600529,山东药玻,C30非金属矿物制品业,资源金属,PB,PB低估,22.09,75.0,69.2,31.0,1.9,50.0,54.2,25.9,40.0,"PB=1.78, 低估均值=1.86, 比值=0.96, 分位=2%",-0.0671452702702702,-0.0718487394957984,,,,,,,,1.781133,1.863533,0.955782913423052,0.0220408163265306,低估价值,价值线内/历史低位,54.2,低估价值,,22.09,17.51,-0.2073336351290176,-0.18542565820648094,21.49588945,17.51,2025-05-06,2026-05-18
sh.603585,苏利股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.66,75.0,61.3,1.5,90.1,35.6,54.2,41.3,47.7,"PB=1.21, 低估均值=1.33, 比值=0.91, 分位=24%",0.0426098535286285,0.2083333333333332,,,,,,,,1.20907,1.32820075,0.9103066686267118,0.2353808353808353,低估价值,价值线内/历史低位,54.2,低估价值,,15.66,18.0,0.14942528735632177,0.14942528735632177,15.66,18.0,2025-05-06,2026-05-18
sh.600223,福瑞达,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.42,75.0,56.2,10.1,55.4,48.0,54.1,34.9,44.5,"PB=1.82, 低估均值=1.89, 比值=0.96, 分位=25%",-0.038860103626943,0.0753623188405796,,,,,,,,1.815122,1.894017,0.9583451468492626,0.2497959183673469,低估价值,价值线内/历史低位,54.1,低估价值,,7.42,6.33,-0.14690026954177893,-0.1407627377777253,7.36699894,6.33,2025-05-06,2026-05-18
sh.601038,一拖股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,13.31,75.0,40.3,39.3,3.7,44.2,54.1,29.4,41.7,"价值线=13.75, 现价/价值=0.97, 扣非EPS=0.77, akshare东方财富扣非净利润同比=-11.6%, 市值=149.6亿",-0.0270467836257309,-0.0659649122807016,149.55455527662477,13.750492186517246,0.967965351309449,0.7715,0.7715,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,54.1,低估价值,,13.31,13.22,-0.006761833208114187,0.021784790262232123,12.93814522,13.22,2025-05-06,2026-05-18
sh.601108,财通证券,J67资本市场服务,金融,PB,PB低估,7.38,81.7,81.7,12.0,3.9,57.7,54.1,19.5,36.8,"PB=0.95, 低估均值=1.17, 比值=0.81, 分位=5%",-0.062261753494282,-0.0352941176470589,,,,,,,,0.94831,1.1697445,0.8106984046516141,0.0454296661193212,低估价值,价值线内/历史低位,54.1,低估价值,,7.38,8.18,0.10840108401084003,0.13115656053920732,7.23153654,8.18,2025-05-06,2026-05-18
sh.601158,重庆水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.82,85.4,85.4,2.0,35.2,31.3,54.1,22.2,38.1,"PB=1.33, 低估均值=1.74, 比值=0.77, 分位=2%",-0.012295081967213,0.0524017467248909,,,,,,,,1.334059,1.7353330909090907,0.7687624969458314,0.0232653061224489,低估价值,价值线内/历史低位,54.1,低估价值,,4.82,4.34,-0.09958506224066399,-0.06927026400972469,4.66300778,4.34,2025-05-06,2026-05-18
sh.601618,中国中冶,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.93,86.0,86.0,3.5,4.4,54.7,54.1,15.6,34.9,"PB=0.58, 低估均值=0.77, 比值=0.76, 分位=1%",-0.0330033003300328,-0.0487012987012986,,,,,,,,0.583845,0.7666646666666667,0.761538943145069,0.0065306122448979,低估价值,价值线内/历史低位,54.1,低估价值,,2.93,2.85,-0.027303754266211677,-0.007914433963596146,2.87273608,2.85,2025-05-06,2026-05-18
sh.600325,华发股份,K70房地产业,K70房地产业,PB,PB低估,5.13,86.5,86.5,3.8,4.7,49.8,54.0,15.1,34.6,"PB=0.70, 低估均值=0.92, 比值=0.76, 分位=1%",-0.0375234521575985,-0.0393258426966292,,,,,,,,0.697847,0.9240323636363638,0.7552192190041355,0.0130612244897959,低估价值,价值线内/历史低位,54.0,低估价值,,5.13,3.2,-0.37621832358674456,-0.3611693909288557,5.00915259,3.2,2025-05-06,2026-05-18
sh.601568,北元化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.22,75.0,61.7,20.7,38.3,37.3,54.0,32.0,43.0,"PB=1.43, 低估均值=1.54, 比值=0.93, 分位=20%",0.0471464019851115,0.0683544303797467,,,,,,,,1.429023,1.5362046,0.9302296061344952,0.2025431425976385,低估价值,价值线内/历史低位,54.0,低估价值,,4.22,3.86,-0.08530805687203791,-0.06316022781788055,4.12023498,3.86,2025-05-06,2026-05-18
sh.600032,浙江新能,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,7.66,75.0,67.9,2.3,57.0,63.3,53.9,34.2,44.1,"PB=1.47, 低估均值=1.67, 比值=0.88, 分位=17%",-0.0090556274256144,0.0849858356940511,,,,,,,,1.470464,1.6705963999999998,0.8802030221063569,0.1725941422594142,低估价值,价值线内/历史低位,53.9,低估价值,,7.66,11.21,0.4634464751958225,0.473173842075044,7.60942102,11.21,2025-05-06,2026-05-18
sh.600137,浪莎股份,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,15.96,75.0,61.9,19.9,58.9,16.5,53.8,35.8,44.8,"PE=55.47, 低估均值=59.85, 比值=0.93, 分位=20%",0.0647098065376918,0.0675585284280937,,,,,,,,55.468411,59.84626711111111,0.9268483011148692,0.2029501525940997,低估价值,价值线内/历史低位,53.8,低估价值,,15.96,23.08,0.44611528822055124,0.4612376365209061,15.79482996,23.08,2025-05-06,2026-05-18
sh.601669,中国电建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.74,81.0,81.0,9.9,4.7,63.4,53.8,19.6,36.7,"PB=0.58, 低估均值=0.71, 比值=0.82, 分位=1%",-0.0186335403726707,-0.0538922155688621,,,,,,,,0.579227,0.707080625,0.8191809809524905,0.0061224489795918,低估价值,价值线内/历史低位,53.8,低估价值,,4.74,5.78,0.21940928270042193,0.25156447724992725,4.61821992,5.78,2025-05-06,2026-05-18
sh.600023,浙能电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,5.31,75.0,43.1,11.3,30.4,65.6,53.7,29.3,41.5,"PB=0.95, 低估均值=0.96, 比值=0.99, 分位=41%",-0.078125,0.0056818181818181,,,,,,,,0.952189,0.9623294545454544,0.9894625956863762,0.4138775510204082,低估价值,价值线内/历史低位,53.7,低估价值,,5.31,6.15,0.15819209039548032,0.2327356129080289,4.9889043,6.15,2025-05-06,2026-05-18
sh.600380,健康元,C27医药制造业,医药医疗,PE,PE低估,10.7,75.0,68.8,17.4,29.1,52.1,53.7,29.6,41.6,"PE=14.16, 低估均值=16.07, 比值=0.88, 分位=16%",-0.0909090909090909,-0.0183486238532111,,,,,,,,14.158623,16.06846744444444,0.8811433354769154,0.1571428571428571,低估价值,价值线内/历史低位,53.7,低估价值,,10.7,10.25,-0.04205607476635509,-0.02623532001056683,10.5261571,10.25,2025-05-06,2026-05-18
sh.601011,宝泰隆,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,2.48,85.6,85.6,0.0,30.6,36.0,53.7,20.4,37.1,"PB=0.83, 低估均值=1.13, 比值=0.73, 分位=9%",-0.0236220472440945,-0.03125,,,,,,,,0.831471,1.1331704,0.7337563706217529,0.0946938775510204,低估价值,价值线内/历史低位,53.7,低估价值,,2.48,2.96,0.19354838709677424,0.19354838709677424,2.48,2.96,2025-05-06,2026-05-18
sh.603569,长久物流,G54道路运输业,G54道路运输业,PB,PB低估,7.82,77.9,77.9,4.2,42.1,56.7,53.7,29.0,41.4,"PB=1.58, 低估均值=1.88, 比值=0.84, 分位=7%",0.0952380952380953,0.1076487252124647,,,,,,,,1.584375,1.8833635,0.8412475870961713,0.0694050991501416,低估价值,价值线内/历史低位,53.7,低估价值,,7.82,6.44,-0.17647058823529405,-0.1405148880625008,7.49285812,6.44,2025-05-06,2026-05-18
sh.600512,腾达建设,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.22,87.1,87.1,0.0,30.0,26.9,53.6,18.9,36.3,"PB=0.57, 低估均值=0.78, 比值=0.73, 分位=7%",-0.0347826086956519,-0.0347826086956519,,,,,,,,0.569154,0.7761642222222221,0.7332906924909077,0.0706122448979591,低估价值,价值线内/历史低位,53.6,低估价值,,2.22,2.28,0.02702702702702675,0.036156602854780395,2.20043958,2.28,2025-05-06,2026-05-18
sh.600395,盘江股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,4.56,90.7,90.7,0.0,1.2,33.3,53.3,9.9,31.6,"PB=0.94, 低估均值=1.33, 比值=0.71, 分位=1%",-0.0674846625766871,-0.0861723446893788,,,,,,,,0.942721,1.3326247272727274,0.7074167098259675,0.0130612244897959,低估价值,价值线内/历史低位,53.3,低估价值,,4.56,5.35,0.17324561403508776,0.18237592089624832,4.52478768,5.35,2025-05-06,2026-05-18
sh.600267,海正药业,C27医药制造业,医药医疗,PE,PE低估,8.89,75.0,48.2,6.4,51.9,50.4,53.1,32.4,42.7,"PE=19.49, 低估均值=17.02, 比值=1.15, 分位=12%",-0.0440860215053763,0.0102272727272727,,,,,,,,19.488344,17.018643333333333,1.1451173644275994,0.1215235792019347,低估价值,价值线内/历史低位,53.1,低估价值,,8.89,10.93,0.2294713160854891,0.2578007626629468,8.68977053,10.93,2025-05-06,2026-05-18
sh.601006,大秦铁路,G53铁路运输业,G53铁路运输业,PB,PB低估,6.58,75.0,71.6,5.9,33.8,70.2,53.1,28.8,40.9,"PB=0.80, 低估均值=0.92, 比值=0.87, 分位=13%",0.0,0.0138674884437595,,,,,,,,0.801944,0.919888090909091,0.8717843049880869,0.1257142857142857,低估价值,价值线内/历史低位,53.1,低估价值,,6.58,5.43,-0.17477203647416417,-0.1455604573914635,6.35504296,5.43,2025-05-06,2026-05-18
sh.603368,柳药集团,F51批发业,医药医疗,PE,PE低估,17.11,76.1,76.1,15.0,30.9,44.0,53.1,28.0,40.5,"PE=8.20, 低估均值=9.53, 比值=0.86, 分位=7%",-0.0398428731762066,-0.0121247113163972,,,,,,,,8.203993,9.529486125,0.8609061278212419,0.0710204081632653,低估价值,价值线内/历史低位,53.1,低估价值,,17.11,16.3,-0.0473407364114552,-0.004194474607237653,16.36865792,16.3,2025-05-06,2026-05-18
sh.600256,广汇能源,B07石油和天然气开采业,B07石油和天然气开采业,PB,PB低估,5.86,75.0,63.3,9.9,29.2,63.4,53.0,27.9,40.5,"PB=1.39, 低估均值=1.49, 比值=0.94, 分位=17%",-0.0424836601307189,-0.045602605863192,,,,,,,,1.389757,1.4853211000000002,0.9356609826656336,0.1697959183673469,低估价值,价值线内/历史低位,53.0,低估价值,,5.86,6.55,0.11774744027303741,0.24239576497746107,5.27207206,6.55,2025-05-06,2026-05-18
sh.600748,上实发展,K70房地产业,K70房地产业,PB,PB低估,3.16,86.7,86.7,0.0,31.5,22.3,53.0,18.7,35.9,"PB=0.53, 低估均值=0.70, 比值=0.75, 分位=4%",-0.0216718266253869,-0.0155763239875388,,,,,,,,0.531313,0.7048262222222222,0.7538212728874383,0.0416326530612244,低估价值,价值线内/历史低位,53.0,低估价值,,3.16,5.24,0.6582278481012658,0.6582278481012658,3.16,5.24,2025-05-06,2026-05-18
sh.601022,宁波远洋,G55水上运输业,G55水上运输业,PB,PB低估,7.84,75.0,69.9,18.9,31.5,38.8,53.0,29.1,41.1,"PB=1.72, 低估均值=1.82, 比值=0.95, 分位=2%",-0.0368550368550369,-0.0025445292620865,,,,,,,,1.723274,1.8189476666666664,0.9474016386397776,0.0189655172413793,低估价值,价值线内/历史低位,53.0,低估价值,,7.84,8.44,0.07653061224489788,0.10124812644290904,7.6640312,8.44,2025-05-06,2026-05-18
