序号,日期,股票,代码,买卖,操作摘要,交易结果,成交价,数量(股),成交金额(元),手续费税费滑点(元),买卖理由,本次已实现盈亏(元),本次收益率(%),交易后持股(股),持仓状态,现金变化(元),选股理由,买卖依据对照,结构比例,锚点低/高,锚点日期
298,2026-05-26,宏达电子,sz.300726,卖出,"卖出宏达电子(sz.300726) 1100股，成交价60.43，成交金额66,473.00元，现金+66,400.88元，本次盈利+7,021.16元，收益率+11.82%，剩余3300股","盈利7,021.16元 (+11.82%)",60.43,1100,66473.0,72.12,止盈条件=trailing_10；14:55收盘代理价成交,7021.16,11.8242,3300,持有3300股,66400.88,,,,,
299,2026-05-27,华峰测控,sh.688200,卖出,"卖出华峰测控(sh.688200) 800股，成交价275.95，成交金额220,760.00元，现金+220,520.48元，本次亏损-11,599.24元，收益率-5.00%，清仓","亏损-11,599.24元 (-5.00%)",275.95,800,220760.0,239.52,收盘条件止损；14:55收盘代理价成交,-11599.24,-4.9971,0,清仓,220520.48,,,,,
300,2026-05-27,新宙邦,sz.300037,买入,"买入新宙邦(sz.300037) 4000股，成交价74.72，成交金额298,880.00元，现金-299,054.84元，交易后持股4000股",建仓成本174.84元,74.72,4000,298880.0,174.84,33未三日下行首仓；W底收盘放量突破颈线；close_confirmed,-174.84,,4000,持有4000股,-299054.84,基本面硬条件通过且多周期强度居前；20日强度+12.5%；60日强度+19.1%；120日强度+39.3%；距120日高点-4.6%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,,,
301,2026-05-27,宏达电子,sz.300726,买入,"买入宏达电子(sz.300726) 1500股，成交价59.28，成交金额88,920.00元，现金-88,972.02元，交易后持股4800股",建仓成本52.02元,59.28,1500,88920.0,52.02,"浮盈加仓50%；上涨波段50.0%拉回支撑5%区域；共振=MA5,MA10；close_confirmed",-52.02,,4800,持有4800股,-88972.02,基本面硬条件通过且多周期强度居前；20日强度+29.4%；60日强度+17.1%；120日强度+61.4%；距120日高点-4.7%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,0.5,48.75 / 68.55,2026-01-21 → 2026-05-25
302,2026-05-28,拓荆科技,sh.688072,卖出,"卖出拓荆科技(sh.688072) 400股，成交价672.25，成交金额268,900.00元，现金+268,608.24元，本次盈利+103,507.72元，收益率+62.69%，剩余400股","盈利103,507.72元 (+62.69%)",672.25,400,268900.0,291.76,止盈条件=volume_node_break:2026-05-26；14:55收盘代理价成交,103507.72,62.6938,400,持有400股,268608.24,,,,,
303,2026-05-29,拓荆科技,sh.688072,卖出,"卖出拓荆科技(sh.688072) 400股，成交价627.65，成交金额251,060.00元，现金+250,787.60元，本次盈利+47,182.56元，收益率+23.17%，清仓","盈利47,182.56元 (+23.17%)",627.65,400,251060.0,272.4,止盈条件=maximum_profit_half；14:55收盘代理价成交,47182.56,23.1736,0,清仓,250787.6,,,,,
304,2026-06-01,新宙邦,sz.300037,卖出,"卖出新宙邦(sz.300037) 4000股，成交价70.96，成交金额283,840.00元，现金+283,532.03元，本次亏损-15,522.81元，收益率-5.19%，清仓","亏损-15,522.81元 (-5.19%)",70.96,4000,283840.0,307.97,收盘条件止损；14:55收盘代理价成交,-15522.81,-5.1906,0,清仓,283532.03,,,,,
305,2026-06-01,凯格精机,sz.301338,买入,"买入凯格精机(sz.301338) 1800股，成交价165.96，成交金额298,728.00元，现金-298,902.76元，交易后持股1800股",建仓成本174.76元,165.96,1800,298728.0,174.76,33未三日下行首仓；连阳波段一半拉回；一半位置止损；盘中触及结构位成交,-174.76,,1800,持有1800股,-298902.76,基本面硬条件通过且多周期强度居前；20日强度+36.3%；60日强度+38.6%；120日强度+319.1%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.76倍；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.76倍；多周期均量扣低走高,,,
306,2026-06-02,宏达电子,sz.300726,卖出,"卖出宏达电子(sz.300726) 1100股，成交价64.23，成交金额70,653.00元，现金+70,576.34元，本次盈利+11,196.62元，收益率+18.86%，剩余3700股","盈利11,196.62元 (+18.86%)",64.23,1100,70653.0,76.66,止盈条件=volume_node_break:2026-05-28；14:55收盘代理价成交,11196.62,18.856,3700,持有3700股,70576.34,,,,,
307,2026-06-04,环旭电子,sh.601231,买入,"买入环旭电子(sh.601231) 4400股，成交价45.18，成交金额198,792.00元，现金-198,908.29元，交易后持股4400股",建仓成本116.29元,45.18,4400,198792.0,116.29,33三日下行试错首仓；W底收盘放量突破颈线；close_confirmed,-116.29,,4400,持有4400股,-198908.29,主流标准基本面模型入选；MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,,,
308,2026-06-05,环旭电子,sh.601231,卖出,"卖出环旭电子(sh.601231) 4400股，成交价44.68，成交金额196,592.00元，现金+196,378.70元，本次亏损-2,529.60元，收益率-1.27%，清仓","亏损-2,529.60元 (-1.27%)",44.68,4400,196592.0,213.3,开盘未站上45.120；跳空止损成交,-2529.6,-1.2717,0,清仓,196378.7,,,,,
309,2026-06-05,芯碁微装,sh.688630,买入,"买入芯碁微装(sh.688630) 400股，成交价377.43，成交金额150,972.00元，现金-151,060.32元，交易后持股400股",建仓成本88.32元,377.43,400,150972.0,88.32,33三日下行试错首仓；连阳波段一半拉回；一半位置止损；盘中触及结构位成交,-88.32,,400,持有400股,-151060.32,基本面硬条件通过且多周期强度居前；20日强度+49.5%；60日强度+117.1%；120日强度+261.2%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,,,
310,2026-06-08,宏达电子,sz.300726,卖出,"卖出宏达电子(sz.300726) 1800股，成交价67.05，成交金额120,690.00元，现金+120,559.05元，本次盈利+23,392.24元，收益率+24.07%，剩余1900股","盈利23,392.24元 (+24.07%)",67.05,1800,120690.0,130.95,止盈条件=volume_node_break:2026-06-04；14:55收盘代理价成交,23392.24,24.0743,1900,持有1900股,120559.05,,,,,
311,2026-06-08,凯格精机,sz.301338,卖出,"卖出凯格精机(sz.301338) 300股，成交价167.43，成交金额50,229.00元，现金+50,173.77元，本次盈利+356.65元，收益率+0.72%，剩余1500股",盈利356.65元 (+0.72%),167.43,300,50229.0,55.23,止盈条件=profit_floor；14:55收盘代理价成交,356.65,0.7159,1500,持有1500股,50173.77,,,,,
312,2026-06-09,凯格精机,sz.301338,卖出,"卖出凯格精机(sz.301338) 1500股，成交价159.31，成交金额238,965.00元，现金+238,705.72元，本次亏损-10,379.91元，收益率-4.17%，清仓","亏损-10,379.91元 (-4.17%)",159.31,1500,238965.0,259.28,收盘条件止损；14:55收盘代理价成交,-10379.91,-4.1672,0,清仓,238705.72,,,,,
313,2026-06-09,宏达电子,sz.300726,买入,"买入宏达电子(sz.300726) 700股，成交价69.61，成交金额48,727.00元，现金-48,756.36元，交易后持股2600股",建仓成本29.36元,69.61,700,48727.0,29.36,"浮盈加仓50%；上涨波段75.0%拉回支撑5%区域；共振=MA5,MA10；close_confirmed",-29.36,,2600,持有2600股,-48756.36,基本面硬条件通过且多周期强度居前；20日强度+23.3%；60日强度+35.5%；120日强度+68.3%；距120日高点-14.8%；MA20/MA60同步上扬；收盘站上MA20,MA20/MA60同步上扬；收盘站上MA20,0.75,31.75 / 78.78,2025-06-23 → 2026-06-05
314,2026-06-10,宏达电子,sz.300726,卖出,"卖出宏达电子(sz.300726) 700股，成交价64.61，成交金额45,227.00元，现金+45,176.77元，本次亏损-3,579.59元，收益率-7.34%，剩余1900股","亏损-3,579.59元 (-7.34%)",64.61,700,45227.0,50.23,收盘条件止损；14:55收盘代理价成交,-3579.59,-7.3418,1900,持有1900股,45176.77,,,,,
315,2026-06-10,宏达电子,sz.300726,卖出,"卖出宏达电子(sz.300726) 1900股，成交价64.61，成交金额122,759.00元，现金+122,625.81元，本次盈利+12,061.16元，收益率+10.91%，清仓","盈利12,061.16元 (+10.91%)",64.61,1900,122759.0,133.19,止盈条件=maximum_profit_half；14:55收盘代理价成交,12061.16,10.9087,0,清仓,122625.81,,,,,
316,2026-06-12,芯碁微装,sh.688630,卖出,"卖出芯碁微装(sh.688630) 200股，成交价394.0，成交金额78,800.00元，现金+78,714.50元，本次盈利+3,184.34元，收益率+4.22%，剩余200股","盈利3,184.34元 (+4.22%)",394.0,200,78800.0,85.5,止盈条件=profit_floor；14:55收盘代理价成交,3184.34,4.216,200,持有200股,78714.5,,,,,
317,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股600股",建仓成本14.68元,32.25,600,19350.0,14.68,L1；价值线网格第1份；开盘已触发成交,-14.68,,600,持有600股,-19364.67,,,,,
318,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股1200股",建仓成本14.68元,32.25,600,19350.0,14.68,L2；价值线网格第2份；开盘已触发成交,-14.68,,1200,持有1200股,-19364.67,,,,,
319,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股1800股",建仓成本14.68元,32.25,600,19350.0,14.68,L3；价值线网格第3份；开盘已触发成交,-14.68,,1800,持有1800股,-19364.67,,,,,
320,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股2400股",建仓成本14.68元,32.25,600,19350.0,14.68,L4；价值线网格第4份；开盘已触发成交,-14.68,,2400,持有2400股,-19364.67,,,,,
321,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股3000股",建仓成本14.68元,32.25,600,19350.0,14.68,L5；价值线网格第5份；开盘已触发成交,-14.68,,3000,持有3000股,-19364.67,,,,,
322,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股3600股",建仓成本14.68元,32.25,600,19350.0,14.68,L6；价值线网格第6份；开盘已触发成交,-14.68,,3600,持有3600股,-19364.67,,,,,
323,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股4200股",建仓成本14.68元,32.25,600,19350.0,14.68,L7；价值线网格第7份；开盘已触发成交,-14.68,,4200,持有4200股,-19364.67,,,,,
324,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股4800股",建仓成本14.68元,32.25,600,19350.0,14.68,L8；价值线网格第8份；开盘已触发成交,-14.68,,4800,持有4800股,-19364.67,,,,,
325,2026-06-16,西部矿业,sh.601168,买入,"买入西部矿业(sh.601168) 600股，成交价32.25，成交金额19,350.00元，现金-19,364.67元，交易后持股5400股",建仓成本14.68元,32.25,600,19350.0,14.68,L9；价值线网格第9份；开盘已触发成交,-14.68,,5400,持有5400股,-19364.67,,,,,
326,2026-06-17,广合科技,sz.001389,买入,"买入广合科技(sz.001389) 900股，成交价205.15，成交金额184,635.00元，现金-184,743.01元，交易后持股900股",建仓成本108.01元,205.15,900,184635.0,108.01,33三日下行试错首仓；W底收盘放量突破颈线；close_confirmed,-108.01,,900,持有900股,-184743.01,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；基本面硬条件通过且多周期强度居前；20日强度+10.6%；60日强度+63.2%；120日强度+153.7%；距120日高点-0.8%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,,,
327,2026-06-22,广合科技,sz.001389,卖出,"卖出广合科技(sz.001389) 900股，成交价191.45，成交金额172,305.00元，现金+172,118.05元，本次亏损-12,624.96元，收益率-6.83%，清仓","亏损-12,624.96元 (-6.83%)",191.45,900,172305.0,186.95,收盘条件止损；14:55收盘代理价成交,-12624.96,-6.8338,0,清仓,172118.05,,,,,
328,2026-06-23,安集科技,sh.688019,买入,"买入安集科技(sh.688019) 1200股，成交价242.835，成交金额291,402.00元，现金-291,572.47元，交易后持股1200股",建仓成本170.47元,242.835,1200,291402.0,170.47,33未三日下行首仓；连阳波段一半拉回；一半位置止损；盘中触及结构位成交,-170.47,,1200,持有1200股,-291572.47,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+7.6%；60日强度+52.6%；120日强度+65.1%；距120日高点-1.3%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,,,
329,2026-07-01,安集科技,sh.688019,卖出,"卖出安集科技(sh.688019) 200股，成交价322.6，成交金额64,520.00元，现金+64,450.00元，本次盈利+15,854.58元，收益率+32.63%，剩余1000股","盈利15,854.58元 (+32.63%)",322.6,200,64520.0,70.0,止盈条件=trailing_10；14:55收盘代理价成交,15854.58,32.6257,1000,持有1000股,64450.0,,,,,
330,2026-07-02,安集科技,sh.688019,卖出,"卖出安集科技(sh.688019) 200股，成交价301.4，成交金额60,280.00元，现金+60,214.60元，本次盈利+11,619.18元，收益率+23.91%，剩余800股","盈利11,619.18元 (+23.91%)",301.4,200,60280.0,65.4,止盈条件=volume_node_break:2026-06-30；14:55收盘代理价成交,11619.18,23.91,800,持有800股,60214.6,,,,,
331,2026-07-02,芯碁微装,sh.688630,卖出,"卖出芯碁微装(sh.688630) 200股，成交价468.0，成交金额93,600.00元，现金+93,498.44元，本次盈利+17,968.28元，收益率+23.79%，清仓","盈利17,968.28元 (+23.79%)",468.0,200,93600.0,101.56,止盈条件=maximum_profit_half；14:55收盘代理价成交,17968.28,23.7895,0,清仓,93498.44,,,,,
332,2026-07-02,巨化股份,sh.600160,买入,"买入巨化股份(sh.600160) 5700股，成交价51.93，成交金额296,001.00元，现金-296,174.16元，交易后持股5700股",建仓成本173.16元,51.93,5700,296001.0,173.16,33未三日下行首仓；连阳波段一半拉回；一半位置止损；盘中触及结构位成交,-173.16,,5700,持有5700股,-296174.16,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；基本面硬条件通过且多周期强度居前；20日强度+47.5%；60日强度+61.6%；120日强度+49.5%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,,,
333,2026-07-03,巨化股份,sh.600160,卖出,"卖出巨化股份(sh.600160) 5700股，成交价49.35，成交金额281,295.00元，现金+280,989.79元，本次亏损-15,184.37元，收益率-5.13%，清仓","亏损-15,184.37元 (-5.13%)",49.35,5700,281295.0,305.21,收盘条件止损；14:55收盘代理价成交,-15184.37,-5.1268,0,清仓,280989.79,,,,,
334,2026-07-03,安集科技,sh.688019,卖出,"卖出安集科技(sh.688019) 200股，成交价284.31，成交金额56,862.00元，现金+56,800.14元，本次盈利+8,204.73元，收益率+16.88%，剩余600股","盈利8,204.73元 (+16.88%)",284.31,200,56862.0,61.86,止盈条件=volume_node_break:2026-06-29；14:55收盘代理价成交,8204.73,16.8837,600,持有600股,56800.14,,,,,
335,2026-07-03,松发股份,sh.603268,买入,"买入松发股份(sh.603268) 2000股，成交价148.5，成交金额297,000.00元，现金-297,173.74元，交易后持股2000股",建仓成本173.75元,148.5,2000,297000.0,173.75,33未三日下行首仓；回调波段50%收盘放量向上突破；close_confirmed,-173.75,,2000,持有2000股,-297173.74,基本面硬条件通过且多周期强度居前；20日强度+11.2%；60日强度+25.0%；120日强度+69.7%；距120日高点-11.3%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.29倍；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.29倍；多周期均量扣低走高,0.5,72.21 / 168.53,2025-12-18 → 2026-05-13
336,2026-07-03,安集科技,sh.688019,买入,"买入安集科技(sh.688019) 200股，成交价284.31，成交金额56,862.00元，现金-56,895.43元，交易后持股800股",建仓成本33.43元,284.31,200,56862.0,33.43,浮盈加仓50%；上涨波段62.5%拉回支撑5%区域；共振=MA10；close_confirmed,-33.43,,800,持有800股,-56895.43,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+40.7%；60日强度+56.8%；120日强度+82.7%；距120日高点-11.2%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,0.625,145.51 / 366.0,2025-11-28 → 2026-07-01
337,2026-07-09,安集科技,sh.688019,买入,"买入安集科技(sh.688019) 200股，成交价343.9，成交金额68,780.00元，现金-68,820.24元，交易后持股1000股",建仓成本40.24元,343.9,200,68780.0,40.24,浮盈加仓50%；上涨波段75.0%拉回支撑5%区域；共振=MA10；close_confirmed,-40.24,,1000,持有1000股,-68820.24,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+47.4%；60日强度+53.2%；120日强度+75.8%；距120日高点-6.9%；MA20/MA60同步上扬；收盘站上MA20,MA20/MA60同步上扬；收盘站上MA20,0.75,162.26 / 366.0,2025-12-31 → 2026-07-01
338,2026-07-10,安集科技,sh.688019,卖出,"卖出安集科技(sh.688019) 200股，成交价312.8，成交金额62,560.00元，现金+62,492.12元，本次亏损-6,328.11元，收益率-9.20%，剩余800股","亏损-6,328.11元 (-9.20%)",312.8,200,62560.0,67.88,收盘条件止损；14:55收盘代理价成交,-6328.11,-9.1951,800,持有800股,62492.12,,,,,
339,2026-07-13,安集科技,sh.688019,卖出,"卖出安集科技(sh.688019) 400股，成交价297.58，成交金额119,032.00元，现金+118,902.85元，本次盈利+21,712.03元，收益率+22.34%，剩余400股","盈利21,712.03元 (+22.34%)",297.58,400,119032.0,129.15,止盈条件=volume_node_break:2026-07-09；14:55收盘代理价成交,21712.03,22.3396,400,持有400股,118902.85,,,,,
340,2026-07-14,安集科技,sh.688019,卖出,"卖出安集科技(sh.688019) 400股，成交价293.5，成交金额117,400.00元，现金+117,272.62元，本次盈利+11,781.78元，收益率+11.17%，清仓","盈利11,781.78元 (+11.17%)",293.5,400,117400.0,127.38,止盈条件=maximum_profit_half；14:55收盘代理价成交,11781.78,11.1685,0,清仓,117272.62,,,,,
341,2026-07-14,兆易创新,sh.603986,买入,"买入兆易创新(sh.603986) 500股，成交价583.99，成交金额291,995.00元，现金-292,165.82元，交易后持股500股",建仓成本170.82元,583.99,500,291995.0,170.82,33未三日下行首仓；上涨波段50%有效跌破后收盘放量收复；close_confirmed,-170.82,,500,持有500股,-292165.82,主流标准基本面模型入选；MA20/MA60同步上扬；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+14.4%；60日强度+97.0%；120日强度+120.6%；距120日高点-34.4%；MA20/MA60同步上扬；多周期均量扣低走高,MA20/MA60同步上扬；多周期均量扣低走高,0.5,272.19 / 846.66,2026-03-03 → 2026-06-29
